x,y,z,type,volume,cycle entry,custom:GFP,custom:sample
-0.545,-8.453,0,Nucleo
-0.465,-8.453,0,Nucleo
-0.385,-8.453,0,Nucleo
-0.305,-8.453,0,Nucleo
-0.225,-8.453,0,Nucleo
-0.145,-8.453,0,Nucleo
-0.065,-8.453,0,Nucleo
0.015,-8.453,0,Nucleo
0.095,-8.453,0,Nucleo
0.175,-8.453,0,Nucleo
0.255,-8.453,0,Nucleo
0.335,-8.453,0,Nucleo
0.415,-8.453,0,Nucleo
0.495,-8.453,0,Nucleo
0.575,-8.453,0,Nucleo
0.655,-8.453,0,Nucleo
0.735,-8.453,0,Nucleo
0.815,-8.453,0,Nucleo
0.895,-8.453,0,Nucleo
0.975,-8.453,0,Nucleo
1.055,-8.453,0,Nucleo
1.135,-8.453,0,Nucleo
1.215,-8.453,0,Nucleo
1.295,-8.453,0,Nucleo
1.375,-8.453,0,Nucleo
1.455,-8.453,0,Nucleo
1.535,-8.453,0,Nucleo
1.615,-8.453,0,Nucleo
1.695,-8.453,0,Nucleo
1.775,-8.453,0,Nucleo
1.855,-8.453,0,Nucleo
1.935,-8.453,0,Nucleo
2.015,-8.453,0,Nucleo
2.095,-8.453,0,Nucleo
2.175,-8.453,0,Nucleo
2.255,-8.453,0,Nucleo
2.335,-8.453,0,Nucleo
-2.345,-8.3837,0,Nucleo
-2.265,-8.3837,0,Nucleo
-2.185,-8.3837,0,Nucleo
-2.105,-8.3837,0,Nucleo
-2.025,-8.3837,0,Nucleo
-1.945,-8.3837,0,Nucleo
-1.865,-8.3837,0,Nucleo
-1.785,-8.3837,0,Nucleo
-1.705,-8.3837,0,Nucleo
-1.625,-8.3837,0,Nucleo
-1.545,-8.3837,0,Nucleo
-1.465,-8.3837,0,Nucleo
-1.385,-8.3837,0,Nucleo
-1.305,-8.3837,0,Nucleo
-1.225,-8.3837,0,Nucleo
-1.145,-8.3837,0,Nucleo
-1.065,-8.3837,0,Nucleo
-0.985,-8.3837,0,Nucleo
-0.905,-8.3837,0,Nucleo
-0.825,-8.3837,0,Nucleo
-0.745,-8.3837,0,Nucleo
-0.665,-8.3837,0,Nucleo
-0.585,-8.3837,0,Nucleo
-0.505,-8.3837,0,Nucleo
-0.425,-8.3837,0,Nucleo
-0.345,-8.3837,0,Nucleo
-0.265,-8.3837,0,Nucleo
-0.185,-8.3837,0,Nucleo
-0.105,-8.3837,0,Nucleo
-0.025,-8.3837,0,Nucleo
0.055,-8.3837,0,Nucleo
0.135,-8.3837,0,Nucleo
0.215,-8.3837,0,Nucleo
0.295,-8.3837,0,Nucleo
0.375,-8.3837,0,Nucleo
0.455,-8.3837,0,Nucleo
0.535,-8.3837,0,Nucleo
0.615,-8.3837,0,Nucleo
0.695,-8.3837,0,Nucleo
0.775,-8.3837,0,Nucleo
0.855,-8.3837,0,Nucleo
0.935,-8.3837,0,Nucleo
1.015,-8.3837,0,Nucleo
1.095,-8.3837,0,Nucleo
1.175,-8.3837,0,Nucleo
1.255,-8.3837,0,Nucleo
1.335,-8.3837,0,Nucleo
1.415,-8.3837,0,Nucleo
1.495,-8.3837,0,Nucleo
1.575,-8.3837,0,Nucleo
1.655,-8.3837,0,Nucleo
1.735,-8.3837,0,Nucleo
1.815,-8.3837,0,Nucleo
1.895,-8.3837,0,Nucleo
1.975,-8.3837,0,Nucleo
2.055,-8.3837,0,Nucleo
2.135,-8.3837,0,Nucleo
2.215,-8.3837,0,Nucleo
2.295,-8.3837,0,Nucleo
2.375,-8.3837,0,Nucleo
-2.465,-8.3144,0,Nucleo
-2.385,-8.3144,0,Nucleo
-2.305,-8.3144,0,Nucleo
-2.225,-8.3144,0,Nucleo
-2.145,-8.3144,0,Nucleo
-2.065,-8.3144,0,Nucleo
-1.985,-8.3144,0,Nucleo
-1.905,-8.3144,0,Nucleo
-1.825,-8.3144,0,Nucleo
-1.745,-8.3144,0,Nucleo
-1.665,-8.3144,0,Nucleo
-1.585,-8.3144,0,Nucleo
-1.505,-8.3144,0,Nucleo
-1.425,-8.3144,0,Nucleo
-1.345,-8.3144,0,Nucleo
-1.265,-8.3144,0,Nucleo
-1.185,-8.3144,0,Nucleo
-1.105,-8.3144,0,Nucleo
-1.025,-8.3144,0,Nucleo
-0.945,-8.3144,0,Nucleo
-0.865,-8.3144,0,Nucleo
-0.785,-8.3144,0,Nucleo
-0.705,-8.3144,0,Nucleo
-0.625,-8.3144,0,Nucleo
-0.545,-8.3144,0,Nucleo
-0.465,-8.3144,0,Nucleo
-0.385,-8.3144,0,Nucleo
-0.305,-8.3144,0,Nucleo
-0.225,-8.3144,0,Nucleo
-0.145,-8.3144,0,Nucleo
-0.065,-8.3144,0,Nucleo
0.015,-8.3144,0,Nucleo
0.095,-8.3144,0,Nucleo
0.175,-8.3144,0,Nucleo
0.255,-8.3144,0,Nucleo
0.335,-8.3144,0,Nucleo
0.415,-8.3144,0,Nucleo
0.495,-8.3144,0,Nucleo
0.575,-8.3144,0,Nucleo
0.655,-8.3144,0,Nucleo
0.735,-8.3144,0,Nucleo
0.815,-8.3144,0,Nucleo
0.895,-8.3144,0,Nucleo
0.975,-8.3144,0,Nucleo
1.055,-8.3144,0,Nucleo
1.135,-8.3144,0,Nucleo
1.215,-8.3144,0,Nucleo
1.295,-8.3144,0,Nucleo
1.375,-8.3144,0,Nucleo
1.455,-8.3144,0,Nucleo
1.535,-8.3144,0,Nucleo
1.615,-8.3144,0,Nucleo
1.695,-8.3144,0,Nucleo
1.775,-8.3144,0,Nucleo
1.855,-8.3144,0,Nucleo
1.935,-8.3144,0,Nucleo
2.015,-8.3144,0,Nucleo
2.095,-8.3144,0,Nucleo
2.175,-8.3144,0,Nucleo
2.255,-8.3144,0,Nucleo
2.335,-8.3144,0,Nucleo
2.415,-8.3144,0,Nucleo
-2.505,-8.2452,0,Nucleo
-2.425,-8.2452,0,Nucleo
-2.345,-8.2452,0,Nucleo
-2.265,-8.2452,0,Nucleo
-2.185,-8.2452,0,Nucleo
-2.105,-8.2452,0,Nucleo
-2.025,-8.2452,0,Nucleo
-1.945,-8.2452,0,Nucleo
-1.865,-8.2452,0,Nucleo
-1.785,-8.2452,0,Nucleo
-1.705,-8.2452,0,Nucleo
-1.625,-8.2452,0,Nucleo
-1.545,-8.2452,0,Nucleo
-1.465,-8.2452,0,Nucleo
-1.385,-8.2452,0,Nucleo
-1.305,-8.2452,0,Nucleo
-1.225,-8.2452,0,Nucleo
-1.145,-8.2452,0,Nucleo
-1.065,-8.2452,0,Nucleo
-0.985,-8.2452,0,Nucleo
-0.905,-8.2452,0,Nucleo
-0.825,-8.2452,0,Nucleo
-0.745,-8.2452,0,Nucleo
-0.665,-8.2452,0,Nucleo
-0.585,-8.2452,0,Nucleo
-0.505,-8.2452,0,Nucleo
-0.425,-8.2452,0,Nucleo
-0.345,-8.2452,0,Nucleo
-0.265,-8.2452,0,Nucleo
-0.185,-8.2452,0,Nucleo
-0.105,-8.2452,0,Nucleo
-0.025,-8.2452,0,Nucleo
0.055,-8.2452,0,Nucleo
0.135,-8.2452,0,Nucleo
0.215,-8.2452,0,Nucleo
0.295,-8.2452,0,Nucleo
0.375,-8.2452,0,Nucleo
0.455,-8.2452,0,Nucleo
0.535,-8.2452,0,Nucleo
0.615,-8.2452,0,Nucleo
0.695,-8.2452,0,Nucleo
0.775,-8.2452,0,Nucleo
0.855,-8.2452,0,Nucleo
0.935,-8.2452,0,Nucleo
1.015,-8.2452,0,Nucleo
1.095,-8.2452,0,Nucleo
1.175,-8.2452,0,Nucleo
1.255,-8.2452,0,Nucleo
1.335,-8.2452,0,Nucleo
1.415,-8.2452,0,Nucleo
1.495,-8.2452,0,Nucleo
1.575,-8.2452,0,Nucleo
1.655,-8.2452,0,Nucleo
1.735,-8.2452,0,Nucleo
1.815,-8.2452,0,Nucleo
1.895,-8.2452,0,Nucleo
1.975,-8.2452,0,Nucleo
2.055,-8.2452,0,Nucleo
2.135,-8.2452,0,Nucleo
2.215,-8.2452,0,Nucleo
2.295,-8.2452,0,Nucleo
2.375,-8.2452,0,Nucleo
2.455,-8.2452,0,Nucleo
2.535,-8.2452,0,Nucleo
-2.545,-8.1759,0,Nucleo
-2.465,-8.1759,0,Nucleo
-2.385,-8.1759,0,Nucleo
-2.305,-8.1759,0,Nucleo
-2.225,-8.1759,0,Nucleo
-2.145,-8.1759,0,Nucleo
-2.065,-8.1759,0,Nucleo
-1.985,-8.1759,0,Nucleo
-1.905,-8.1759,0,Nucleo
-1.825,-8.1759,0,Nucleo
-1.745,-8.1759,0,Nucleo
-1.665,-8.1759,0,Nucleo
-1.585,-8.1759,0,Nucleo
-1.505,-8.1759,0,Nucleo
-1.425,-8.1759,0,Nucleo
-1.345,-8.1759,0,Nucleo
-1.265,-8.1759,0,Nucleo
-1.185,-8.1759,0,Nucleo
-1.105,-8.1759,0,Nucleo
-1.025,-8.1759,0,Nucleo
-0.945,-8.1759,0,Nucleo
-0.865,-8.1759,0,Nucleo
-0.785,-8.1759,0,Nucleo
